"time","item","user"
160896,7, 2
160512,2, 2
160512,2, 2
160128,10, 2
160128,10, 2
159744,7, 1
159744,7, 2
159744,7, 2
159360,10, 2
159360,10, 2
158976,8, 1
158592,9, 2
158592,9, 2
158208,2, 1
157824,7, 2
157824,7, 2
157440,2, 2
157440,2, 2
157056,10, 2
157056,10, 2
156672,3, 1
156672,7, 2
156672,7, 2
156288,10, 2
156288,10, 2
155904,9, 1
155520,9, 2
155520,9, 2
155136,10, 1
154944,9, 1
154752,2, 1
154752,7, 2
154752,7, 2
154368,2, 2
154368,2, 2
153984,10, 2
153984,10, 2
153600,7, 1
153600,7, 2
153600,7, 2
153216,10, 2
153216,10, 2
152832,8, 1
152448,9, 2
152448,9, 2
152064,2, 1
151680,7, 2
151680,7, 2
151296,2, 2
151296,2, 2
150912,10, 2
150912,10, 2
150528,3, 1
150528,7, 2
150528,7, 2
150144,10, 2
150144,10, 2
149760,9, 1
149376,9, 2
149376,9, 2
148992,10, 1
148800,9, 1
148608,2, 1
148608,7, 2
148608,7, 2
148224,2, 2
148224,2, 2
147840,10, 2
147840,10, 2
147456,7, 1
147456,7, 2
147456,7, 2
147072,10, 2
147072,10, 2
146688,8, 1
146304,9, 2
146304,9, 2
145920,2, 1
145536,7, 2
145536,7, 2
145152,2, 2
145152,2, 2
144768,10, 2
144768,10, 2
144384,3, 1
144384,7, 2
144384,7, 2
144000,10, 2
144000,10, 2
143616,9, 1
143232,9, 2
143232,9, 2
142848,10, 1
142656,9, 1
142464,2, 1
142464,7, 2
142464,7, 2
142080,2, 2
142080,2, 2
141696,10, 2
141696,10, 2
141312,7, 1
141312,7, 2
141312,7, 2
140928,10, 2
140928,10, 2
140544,8, 1
140160,9, 2
140160,9, 2
139776,2, 1
139392,7, 2
139392,7, 2
139008,2, 2
139008,2, 2
138624,10, 2
138624,10, 2
138240,3, 1
138240,7, 2
138240,7, 2
137856,10, 2
137856,10, 2
137472,9, 1
137088,9, 2
137088,9, 2
136704,10, 1
136512,9, 1
136320,2, 1
136320,7, 2
136320,7, 2
135936,2, 2
135936,2, 2
135552,10, 2
135552,10, 2
135168,7, 1
135168,7, 2
135168,7, 2
134784,10, 2
134784,10, 2
134400,8, 1
134016,9, 2
134016,9, 2
133632,2, 1
133248,7, 2
133248,7, 2
132864,2, 2
132864,2, 2
132480,10, 2
132480,10, 2
132096,3, 1
132096,7, 2
132096,7, 2
131712,10, 2
131712,10, 2
131328,9, 1
130944,9, 2
130944,9, 2
130560,10, 1
130368,9, 1
130176,2, 1
130176,7, 2
130176,7, 2
129792,2, 2
129792,2, 2
129408,10, 2
129408,10, 2
129024,7, 1
129024,7, 2
129024,7, 2
128640,10, 2
128640,10, 2
128256,8, 1
127872,9, 2
127872,9, 2
127488,2, 1
127104,7, 2
127104,7, 2
126720,2, 2
126720,2, 2
126336,10, 2
126336,10, 2
125952,3, 1
125952,7, 2
125952,7, 2
125568,10, 2
125568,10, 2
125184,9, 1
124800,9, 2
124800,9, 2
124416,10, 1
124224,9, 1
124032,2, 1
124032,7, 2
124032,7, 2
123648,2, 2
123648,2, 2
123264,10, 2
123264,10, 2
122880,7, 1
122880,7, 2
122880,7, 2
122496,10, 2
122496,10, 2
122112,8, 1
121728,9, 2
121728,9, 2
121344,2, 1
120960,7, 2
120960,7, 2
120576,2, 2
120576,2, 2
120192,10, 2
120192,10, 2
119808,3, 1
119808,7, 2
119808,7, 2
119424,10, 2
119424,10, 2
119040,9, 1
118656,9, 2
118656,9, 2
118272,10, 1
118080,9, 1
117888,2, 1
117888,7, 2
117888,7, 2
117504,2, 2
117504,2, 2
117120,10, 2
117120,10, 2
116736,7, 1
116736,7, 2
116736,7, 2
116352,10, 2
116352,10, 2
115968,8, 1
115584,9, 2
115584,9, 2
115200,2, 1
114816,7, 2
114816,7, 2
114432,2, 2
114432,2, 2
114048,10, 2
114048,10, 2
113664,3, 1
113664,7, 2
113664,7, 2
113280,10, 2
113280,10, 2
112896,9, 1
112512,9, 2
112512,9, 2
112128,10, 1
111936,9, 1
111744,2, 1
111744,7, 2
111744,7, 2
111360,2, 2
111360,2, 2
110976,10, 2
110976,10, 2
110592,7, 1
110592,7, 2
110592,7, 2
110208,10, 2
110208,10, 2
109824,8, 1
109440,9, 2
109440,9, 2
109056,2, 1
108672,7, 2
108672,7, 2
108288,2, 2
108288,2, 2
107904,10, 2
107904,10, 2
107520,3, 1
107520,7, 2
107520,7, 2
107136,10, 2
107136,10, 2
106752,9, 1
106368,9, 2
106368,9, 2
105984,10, 1
105792,9, 1
105600,2, 1
105600,7, 2
105600,7, 2
105216,2, 2
105216,2, 2
104832,10, 2
104832,10, 2
104448,7, 1
104448,7, 2
104448,7, 2
104064,10, 2
104064,10, 2
103680,8, 1
103296,9, 2
103296,9, 2
102912,2, 1
102528,7, 2
102528,7, 2
102144,2, 2
102144,2, 2
101760,10, 2
101760,10, 2
101376,3, 1
101376,7, 2
101376,7, 2
100992,10, 2
100992,10, 2
100608,9, 1
100224,9, 2
100224,9, 2
99840,10, 1
99648,9, 1
99456,2, 1
99456,7, 2
99456,7, 2
99072,2, 2
99072,2, 2
98688,10, 2
98688,10, 2
98304,7, 1
98304,7, 2
98304,7, 2
97920,10, 2
97920,10, 2
97536,8, 1
97152,9, 2
97152,9, 2
96768,2, 1
96384,7, 2
96384,7, 2
96000,2, 2
96000,2, 2
95616,10, 2
95616,10, 2
95232,3, 1
95232,7, 2
95232,7, 2
94848,10, 2
94848,10, 2
94464,9, 1
94080,9, 2
94080,9, 2
93696,10, 1
93504,9, 1
93312,2, 1
93312,7, 2
93312,7, 2
92928,2, 2
92928,2, 2
92544,10, 2
92544,10, 2
92160,7, 1
92160,7, 2
92160,7, 2
91776,10, 2
91776,10, 2
91392,8, 1
91008,9, 2
91008,9, 2
90624,2, 1
90240,7, 2
90240,7, 2
89856,2, 2
89856,2, 2
89472,10, 2
89472,10, 2
89088,3, 1
89088,7, 2
89088,7, 2
88704,10, 2
88704,10, 2
88320,9, 1
87936,9, 2
87936,9, 2
87552,10, 1
87360,9, 1
87168,2, 1
87168,7, 2
87168,7, 2
86784,2, 2
86784,2, 2
86400,10, 2
86400,10, 2
86016,7, 1
86016,7, 2
86016,7, 2
85632,10, 2
85632,10, 2
85248,8, 1
84864,9, 2
84864,9, 2
84480,2, 1
84096,7, 2
84096,7, 2
83712,2, 2
83712,2, 2
83328,10, 2
83328,10, 2
82944,3, 1
82944,7, 2
82944,7, 2
82560,10, 2
82560,10, 2
82176,9, 1
81792,9, 2
81792,9, 2
81408,10, 1
81216,9, 1
81024,2, 1
81024,7, 2
81024,7, 2
80640,2, 2
80640,2, 2
80256,10, 2
80256,10, 2
79872,7, 1
79872,7, 2
79872,7, 2
79488,10, 2
79488,10, 2
79104,8, 1
78720,9, 2
78720,9, 2
78336,2, 1
77952,7, 2
77952,7, 2
77568,2, 2
77568,2, 2
77184,10, 2
77184,10, 2
76800,3, 1
76800,7, 2
76800,7, 2
76416,10, 2
76416,10, 2
76032,9, 1
75648,9, 2
75648,9, 2
75264,10, 1
75072,9, 1
74880,2, 1
74880,7, 2
74880,7, 2
74496,2, 2
74496,2, 2
74112,10, 2
74112,10, 2
73728,7, 1
73728,7, 2
73728,7, 2
73344,10, 2
73344,10, 2
72960,8, 1
72576,9, 2
72576,9, 2
72192,2, 1
71808,7, 2
71808,7, 2
71424,2, 2
71424,2, 2
71040,10, 2
71040,10, 2
70656,3, 1
70656,7, 2
70656,7, 2
70272,10, 2
70272,10, 2
69888,9, 1
69504,9, 2
69504,9, 2
69120,10, 1
68928,9, 1
68736,2, 1
68736,7, 2
68736,7, 2
68352,2, 2
68352,2, 2
67968,10, 2
67968,10, 2
67584,7, 1
67584,7, 2
67584,7, 2
67200,10, 2
67200,10, 2
66816,8, 1
66432,9, 2
66432,9, 2
66048,2, 1
65664,7, 2
65664,7, 2
65280,2, 2
65280,2, 2
64896,10, 2
64896,10, 2
64512,3, 1
64512,7, 2
64512,7, 2
64128,10, 2
64128,10, 2
63744,9, 1
63360,9, 2
63360,9, 2
62976,10, 1
62784,9, 1
62592,2, 1
62592,7, 2
62592,7, 2
62208,2, 2
62208,2, 2
61824,10, 2
61824,10, 2
61440,7, 1
61440,7, 2
61440,7, 2
61056,10, 2
61056,10, 2
60672,8, 1
60288,9, 2
60288,9, 2
59904,2, 1
59520,7, 2
59520,7, 2
59136,2, 2
59136,2, 2
58752,10, 2
58752,10, 2
58368,3, 1
58368,7, 2
58368,7, 2
57984,10, 2
57984,10, 2
57600,9, 1
57216,9, 2
57216,9, 2
56832,10, 1
56640,9, 1
56448,2, 1
56448,7, 2
56448,7, 2
56064,2, 2
56064,2, 2
55680,10, 2
55680,10, 2
55296,7, 1
55296,7, 2
55296,7, 2
54912,10, 2
54912,10, 2
54528,8, 1
54144,9, 2
54144,9, 2
53760,2, 1
53376,7, 2
53376,7, 2
52992,2, 2
52992,2, 2
52608,10, 2
52608,10, 2
52224,3, 1
52224,7, 2
52224,7, 2
51840,10, 2
51840,10, 2
51456,9, 1
51072,9, 2
51072,9, 2
50688,10, 1
50496,9, 1
50304,2, 1
50304,7, 2
50304,7, 2
49920,2, 2
49920,2, 2
49536,10, 2
49536,10, 2
49152,7, 1
49152,7, 2
49152,7, 2
48768,10, 2
48768,10, 2
48384,8, 1
48000,9, 2
48000,9, 2
47616,2, 1
47232,7, 2
47232,7, 2
46848,2, 2
46848,2, 2
46464,10, 2
46464,10, 2
46080,3, 1
46080,7, 2
46080,7, 2
45696,10, 2
45696,10, 2
45312,9, 1
44928,9, 2
44928,9, 2
44544,10, 1
44352,9, 1
44160,2, 1
44160,7, 2
44160,7, 2
43776,2, 2
43776,2, 2
43392,10, 2
43392,10, 2
43008,7, 1
43008,7, 2
43008,7, 2
42624,10, 2
42624,10, 2
42240,8, 1
41856,9, 2
41856,9, 2
41472,2, 1
41088,7, 2
41088,7, 2
40704,2, 2
40704,2, 2
40320,10, 2
40320,10, 2
39936,3, 1
39936,7, 2
39936,7, 2
39552,10, 2
39552,10, 2
39168,9, 1
38784,9, 2
38784,9, 2
38400,10, 1
38208,9, 1
38016,2, 1
38016,7, 2
38016,7, 2
37632,2, 2
37632,2, 2
37248,10, 2
37248,10, 2
36864,7, 1
36864,7, 2
36864,7, 2
36480,10, 2
36480,10, 2
36096,8, 1
35712,9, 2
35712,9, 2
35328,2, 1
34944,7, 2
34944,7, 2
34560,2, 2
34560,2, 2
34176,10, 2
34176,10, 2
33792,3, 1
33792,7, 2
33792,7, 2
33408,10, 2
33408,10, 2
33024,9, 1
32640,9, 2
32640,9, 2
32256,10, 1
32064,9, 1
31872,2, 1
31872,7, 2
31872,7, 2
31488,2, 2
31488,2, 2
31104,10, 2
31104,10, 2
30720,7, 1
30720,7, 2
30720,7, 2
30336,10, 2
30336,10, 2
29952,8, 1
29568,9, 2
29568,9, 2
29184,2, 1
28800,7, 2
28800,7, 2
28416,2, 2
28416,2, 2
28032,10, 2
28032,10, 2
27648,3, 1
27648,7, 2
27648,7, 2
27264,10, 2
27264,10, 2
26880,9, 1
26496,9, 2
26496,9, 2
26112,10, 1
25920,9, 1
25728,2, 1
25728,7, 2
25728,7, 2
25344,2, 2
25344,2, 2
24960,10, 2
24960,10, 2
24576,7, 1
24576,7, 2
24576,7, 2
24192,10, 2
24192,10, 2
23808,8, 1
23424,9, 2
23424,9, 2
23040,2, 1
22656,7, 2
22656,7, 2
22272,2, 2
22272,2, 2
21888,10, 2
21888,10, 2
21504,3, 1
21504,7, 2
21504,7, 2
21120,10, 2
21120,10, 2
20736,9, 1
20352,9, 2
20352,9, 2
19968,10, 1
19776,9, 1
19584,2, 1
19584,7, 2
19584,7, 2
19200,2, 2
19200,2, 2
18816,10, 2
18816,10, 2
18432,7, 1
18432,7, 2
18432,7, 2
18048,10, 2
18048,10, 2
17664,8, 1
17280,9, 2
17280,9, 2
16896,2, 1
16512,7, 2
16512,7, 2
16128,2, 2
16128,2, 2
15744,10, 2
15744,10, 2
15360,3, 1
15360,7, 2
15360,7, 2
14976,10, 2
14976,10, 2
14592,9, 1
14208,9, 2
14208,9, 2
13824,10, 1
13632,9, 1
13440,2, 1
13440,7, 2
13440,7, 2
13056,2, 2
13056,2, 2
12672,10, 2
12672,10, 2
12288,7, 1
12288,7, 2
12288,7, 2
11904,10, 2
11904,10, 2
11520,8, 1
11136,9, 2
11136,9, 2
10752,2, 1
10368,7, 2
10368,7, 2
9984,2, 2
9984,2, 2
9600,10, 2
9600,10, 2
9216,3, 1
9216,7, 2
9216,7, 2
8832,10, 2
8832,10, 2
8448,9, 1
8064,9, 2
8064,9, 2
7680,10, 1
7488,9, 1
7296,2, 1
7296,7, 2
7296,7, 2
6912,2, 2
6912,2, 2
6528,10, 2
6528,10, 2
6144,7, 1
6144,7, 2
6144,7, 2
5376,8, 1
4608,2, 1
3072,3, 1
2304,9, 1
1536,10, 1
1344,9, 1
1152,2, 1
0,7, 1
